Start: Fri Nov 22 23:54:15 CST 2019
Threads: 32 | Map Partitions: 1024 | "Elapsed time: 10739.0137 msecs"
Threads: 64 | Map Partitions: 1024 | "Elapsed time: 11134.8207 msecs"
Threads:  1 | Map Partitions: 2048 | "Elapsed time: 74659.7809 msecs"
Threads:  2 | Map Partitions: 2048 | "Elapsed time: 41666.3046 msecs"
Threads:  4 | Map Partitions: 2048 | "Elapsed time: 26885.2857 msecs"
Threads:  8 | Map Partitions: 2048 | "Elapsed time: 17298.9669 msecs"
Threads: 16 | Map Partitions: 2048 | "Elapsed time: 14669.8489 msecs"
Threads: 20 | Map Partitions: 2048 | "Elapsed time: 13670.2456 msecs"
Threads: 32 | Map Partitions: 2048 | "Elapsed time: 13543.1586 msecs"
Threads: 64 | Map Partitions: 2048 | "Elapsed time: 13912.8909 msecs"
Threads:  1 | Map Partitions: 4096 | "Elapsed time: 88718.3901 msecs"
Threads:  2 | Map Partitions: 4096 | "Elapsed time: 53707.5717 msecs"
Threads:  4 | Map Partitions: 4096 | "Elapsed time: 34458.852 msecs"
Threads:  8 | Map Partitions: 4096 | "Elapsed time: 22682.4207 msecs"
Threads: 16 | Map Partitions: 4096 | "Elapsed time: 18626.7714 msecs"
Threads: 20 | Map Partitions: 4096 | "Elapsed time: 17231.7253 msecs"
Threads: 32 | Map Partitions: 4096 | "Elapsed time: 17724.9504 msecs"
Threads: 64 | Map Partitions: 4096 | "Elapsed time: 17892.9119 msecs"
Threads:  1 | Map Partitions: 8192 | "Elapsed time: 109979.7421 msecs"
Threads:  2 | Map Partitions: 8192 | "Elapsed time: 69391.4719 msecs"
Threads:  4 | Map Partitions: 8192 | "Elapsed time: 45984.6915 msecs"
Threads:  8 | Map Partitions: 8192 | "Elapsed time: 29634.4394 msecs"
Threads: 16 | Map Partitions: 8192 | "Elapsed time: 22724.6553 msecs"
Threads: 20 | Map Partitions: 8192 | "Elapsed time: 20743.5225 msecs"
Threads: 32 | Map Partitions: 8192 | "Elapsed time: 22705.9591 msecs"
Threads: 64 | Map Partitions: 8192 | "Elapsed time: 21299.708 msecs"
Threads:  1 | Map Partitions: 10000 | "Elapsed time: 155705.6035 msecs"
Threads:  2 | Map Partitions: 10000 | "Elapsed time: 112101.0743 msecs"
Threads:  4 | Map Partitions: 10000 | "Elapsed time: 71506.4248 msecs"
Threads:  8 | Map Partitions: 10000 | "Elapsed time: 45821.8701 msecs"
Threads: 16 | Map Partitions: 10000 | "Elapsed time: 33382.4291 msecs"
Threads: 20 | Map Partitions: 10000 | "Elapsed time: 32391.1901 msecs"
Threads: 32 | Map Partitions: 10000 | "Elapsed time: 32012.1016 msecs"
Threads: 64 | Map Partitions: 10000 | "Elapsed time: 32460.0146 msecs"
End: Sat Nov 23 12:40:51 CST 2019

